"ASIN ID","ASIN","Client Account Name","Latest Title","Category","SubCategory","Segment","Manufacturer","Brand","Priority ASIN","Exclude from Reporting","Platform"
155567,B00822ZEDQ,Hyland's Inc,"Cold Sore, Canker Sore, and Fever Blister, Homeopathic Treatment Medicine by Hyland's, 100 Tablet",Hyland's,"Cough, Cold & Flu",Cold Sores,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
155801,B0085W972W,Hyland's Inc,"Cold Medicine with Zinc by Hyland's, Decongestant and Sore Throat Relief, Homeopathic Cold Medicine for Adults, 50 Count",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
156037,B0089UN898,Hyland's Inc,"Smile's PRID Drawing Salve by Hyland's, Relief of Topical Pain and Skin Irritations, 18 grams",Hyland's,Skin Care,Prid,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
156146,B008BGVWYI,Hyland's Inc,"Swimmers Ear Relief Tablets by Hyland's, Fast Natural Homeopathic Pain Relief of Cold & Flu Earaches, Swimmers Ear, and Allergies, 40 Count",Hyland's,"Cough, Cold & Flu",Earache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
157424,B008X8PB28,Hyland's Inc,"Hyland's Ferrum Phosphoricum 30X Tablets, Natural Homeopathic for Fevers, Redness or Fatigue, 250 Count",Hyland's,Single Remedies / Cell Salts,Fever,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
160735,B009YWTICQ,Hyland's Inc,Hyland's Cold Sores & Fever Blisters,Hyland's,"Cough, Cold & Flu",Cold Sores,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
162622,B00BNC188C,Hyland's Inc,"Hyland's Baby Colic Tablets, Natural Relief of Colic Gas Pain and Irritability, 125 Count",Baby,Pain Relief,Colic,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
164510,B00DFJFZT4,Hyland's Inc,"Kids Sleep Aid Tablets, Calm 'n Restful by Hyland's Kids, Natural Anxiety, Stress, and Insomnia Relief Supplement for Children, 125 Count",4 Kids,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
164731,B00DKEX5KK,Hyland's Inc,"Hyland's Calm, Sleep Aid Tablets, Relief of Nervous Tension and Sleeplessness, Non-Habit Forming, 100 Tablets",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
164893,B00DQ5TMHI,Hyland's Inc,"Cold and Flu Medicine by Hyland's Defend, Cough Syrup, Headache and Sinus Relief, Decongestant, and Sore Throat Relief, Natural Cold Medicine for Adults, Lemon & Honey Flavor, 3.36 Fl Oz",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
164901,B00DQK9E5I,Hyland's Inc,"Restful Legs Tablets by Hyland's, Natural Itching, Crawling, Tingling and Leg Jerk Relief, 50 Count",Hyland's,Single Remedies / Cell Salts,Itching,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
165134,B00DWJF64G,Hyland's Inc,"Childrens Allergy Medicine by Hyland's 4 Kids Allergy Relief Tablets, Safe and Natural for Indoor & Outdoor Allergy Relief Pills for Children, 125 Count",4 Kids,Allergies,Allergies,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
165473,B00E5WG3YG,Hyland's Inc,"Hyland's Leg Cramps, 100 Tablets",Hyland's,Pain Relief,Leg Cramps,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
165474,B00E5WG6DY,Hyland's Inc,"Hyland's Teething Gel, 0.5 Ounce",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
166557,B00F2HZ3NK,Hyland's Inc,"Hyland's 4 Kids Complete Cold Care, Natrual Symptomatic Relief of Colds for Kids, 125 Tablets (Pack of 3)",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
166625,B00F5VSHH2,Hyland's Inc,"Leg Cramp Caplets by Hyland's, Natural Calf, Leg and Foot Cramp Relief, 1 Pharmacist Recommended Leg Cramp Relief, 40 Count",Hyland's,Pain Relief,Leg Cramps,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
166695,B00F99YACG,Hyland's Inc,"Hyland's Defend  Cough Syrup , 4 Fluid Ounce (118 ml)",Hyland's,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
166723,B00FA3QNEE,Hyland's Inc,"Hyland's Nerve Tonic Caplets, Natural Stress Relief Homeopathic Formula, 32 Count",Hyland's,Stress & Sleep,Stress,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
166804,B00FCWUSF8,Hyland's Inc,"Hyland's Hemorrhoids, Tablets, 100 Tablets",Hyland's,Pain Relief,Hemorrhoids,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
166807,B00FCWV2GM,Hyland's Inc,"Hyland's Bladder Irritation, Tablets, 100 tablets",Hyland's,Pain Relief,Bladder,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
166835,B00FE8NIXE,Hyland's Inc,"Hyland's Calcarea Phosphorica, 30X, No. 2, Tablets, 500 tablets",Hyland's,Single Remedies / Cell Salts,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
167474,B00GHOSLDG,Hyland's Inc,"Hyland's Vaginitis Tablets, 50 Count",Hyland's,Women's Health,Skin Ailments,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
167475,B00GHOSXU2,Hyland's Inc,"Hyland’s Gas Tablets, Natural Relief of Gas and Stomach Upset, 50 Quick Dissolving Tablets",Hyland's,Digestion,Gas,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
169084,B00IIYWSNM,Hyland's Inc,"Hyland's Magnesia Phosphorica 6X Tablets, Natural Relief of Muscle Cramps, Menstrual Cramps or Pain, 250 Count",Hyland's,Single Remedies / Cell Salts,PMS,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
170278,B00K5UOWEA,Hyland's Inc,"Gas Drops for Babies, Hyland's Baby, Natural Gas Relief, Grape Flavor, 1 Fl Oz",Baby,Digestion,Gas,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
170883,B00L3LAK7S,Hyland's Inc,"Kids Cold Medicine for Ages 2+, Hylands 4 Kids Cold 'n Cough, Day and Night Value Pack, Syrup Cough Medicine for Kids, Nasal Decongestant, Allergy Relief, 4 Fl Oz Each",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
171846,B00MQSM4ZI,Hyland's Inc,"Cough Syrup by Hyland's Defend, Dry Cough Medicine, Mucus and Sore Throat Relief, Non-Drowsy, Natural Cough Suppressant for Adults, 4 Fl Oz",Hyland's,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
171857,B00MTSBPMS,Hyland's Inc,"Hyland's Ignatia Amara 30X Tablets, Natural Relief of Simple Nervous Tension or Stomach Cramps, 250 Count",Hyland's,Single Remedies / Cell Salts,Nerve Tension,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
171858,B00MTSBWRQ,Hyland's Inc,"Hyland's Carbo Veg, 30X, 250 Tablets",Hyland's,Single Remedies / Cell Salts,Nausea,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
171859,B00MTSC2FW,Hyland's Inc,"Hyland's Hypericum Perf, 30X, Tablets, 250 Tablets",Hyland's,Single Remedies / Cell Salts,Nerve Tension,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
171860,B00MTSCJZA,Hyland's Inc,"Hyland's Calcarea Phosphorica Tablets, 250 Tablets",Hyland's,Single Remedies / Cell Salts,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
171862,B00MTSE28C,Hyland's Inc,"Hyland's Silicea, 30X, No. 12, 500 Tablets",Hyland's,Single Remedies / Cell Salts,Skin Eruptions,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
171865,B00MTSJ7DM,Hyland's Inc,"Hyland's Baby Teething Gel, Natural Homeopathic Baby Teething Pain and Irritability Relief, 0.33 Ounce",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
171866,B00MTSKAAQ,Hyland's Inc,"Cold Medicine with Zinc Supplement by Hyland's, Decongestant and Sore Throat Relief, Natural Cold Medicine for Adults, 50 Count",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
171904,B00MVXKVRQ,Hyland's Inc,"Hyland's Bryonia Alba Tablets, 250 Count",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
171964,B00MXX4GWU,Hyland's Inc,"Hyland's Leg Cramp Ointment, 2.5 Ounce (70.9 g)",Hyland's,Pain Relief,Leg Cramps,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
172153,B00N54LHAK,Hyland's Inc,"Hyland's Cantharis 30X Tablets, Natural Homeopathic Bladder Irritation or Minor Sunburn Relief, 250 Count",Hyland's,Digestion,Bladder,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
172394,B00NNR2B68,Hyland's Inc,"Baby Nighttime PM Cold Syrup by Hyland’s, Natural Relief of Runny Nose, Congestion and Sleeplessness, 4 Ounce",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
172395,B00NNR2JD8,Hyland's Inc,"Cold Medicine for Kids Ages 2+ by Hyland's, Cold 'n Mucus Relief Liquid, Natural Relief of Mucus & Congestion, Runny Nose, Cough, 4 Ounces",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
172396,B00NNR2SOS,Hyland's Inc,"Cold and Cough, Mucus Relief, Decongestant, Defend by Hyland's Homeopathic, Cold Plus Mucus, 4 Fluid Ounce",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
172407,B00NNZUDI8,Hyland's Inc,"Hyland's Baby Tiny Cold Tablets, 125 Count",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
172795,B00OBQSLZ0,Hyland's Inc,"Sinus Relief by Hyland's, Decongestant, Headache and Allergy Symptom Relief, Natural Sinus and Cold Medicine for Adults, 100 Count",Hyland's,"Cough, Cold & Flu",Sinuses,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
173517,B00Q8LEU0Q,Hyland's Inc,"Natural Sleep Aid Pills by Hyland's, Insomnia and Stress Relief Supplement, 100 Quick-Dissolving Tablets",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
173576,B00QINXLWM,Hyland's Inc,"Hyland's Hemmoroid Treatment, Natural Hemorrhoid Relief of Hemroid Itching and Hemerroid Burning from Hemorrhoids, 100 Quick Dissolving Tablets",Hyland's,Pain Relief,Hemorrhoids,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
173982,B00SAEMWBI,Hyland's Inc,"Hyland's Baby Nighttime Teething Tablets, Natural Baby Teething Pain and Irritability Relief, 125 Count",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
174059,B00SKWGUAO,Hyland's Inc,"Hyland's 4 Kids Tummy Ache Tablets, Natural Relief of Upset Stomach, Diarrhea and Gas for Children, 50 Count",4 Kids,Digestion,Diarrhea,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
174060,B00SKWGUTK,Hyland's Inc,"Hyland’s Baby Calming Tablets, Natural Symptom Relief of Fussy and Sleepless Babies, 125 Count",Baby,Stress & Sleep,Calming,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
174264,B00TDFNKXM,Hyland's Inc,"Hyland's Homeopathic Teething Tablets, 135 Count",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
174265,B00TDFNNZC,Hyland's Inc,"Hyland's Baby Vitamin C Tablets, 125 Count",Baby,Single Remedies / Cell Salts,Vitamins,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
174311,B00TGHNFPK,Hyland's Inc,"Cold and Flu Medicine for Kids Ages 2+ by Hyland's, Complete Cold n' Flu, Aches, Cough & Congestion, Sore Throat, Fever, 4 Ounces",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
177151,B012H5RIEG,Hyland's Inc,"Sleep Aid Tablets, Calms Forte by Hyland's, Natural Anxiety, Stress, and Insomnia Relief Supplement, Quick Dissolving, 100 Count",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
177152,B012H5S46M,Hyland's Inc,"Hyland's Homeopathic Bio Plasma Tablets, Natural Combination of Cell Salts Vital to Cellular Function, 1000 Count",Hyland's,Single Remedies / Cell Salts,Bioplasma,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
177174,B012S9ZXVG,Hyland's Inc,"Hyland's Nerve Tonic Stress Relief Tablets, Natural Relief of Stress, 500 Count",Hyland's,Stress & Sleep,Stress,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
177175,B012SA93FM,Hyland's Inc,"Hyland's Leg Cramp Tablets, Natural Calf, Leg and Foot Cramp Relief, 100 Count",Hyland's,Pain Relief,Leg Cramps,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
177212,B012X36LY0,Hyland's Inc,"Hyland's Quit Nits Natural Complete Head Lice Removal Kit, Kills and Prevents Lice and Lice Eggs",Hyland's,Kits,Lice,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
177214,B012X39R5K,Hyland's Inc,"Hyland's Night Time Leg Cramps PM Tablets, Natural Pain Relief with Restful Sleep, 50 Count",Hyland's,Pain Relief,Leg Cramps,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
177289,B01341PMP4,Hyland's Inc,"Baby Cough Syrup, Nighttime Infant Cough Medicine, Hyland's Natural Relief of Runny Nose, Congestion and Occasional Sleeplessness Due to Colds, 4 Ounces",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
177290,B01341PV46,Hyland's Inc,"Kids Cold and Cough Medicine Syrup by Hyland's 4Kids, Natural Congestion, Runny Nose, Sore Throat Relief, 4 Ounce",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
177880,B014T3AOPO,Hyland's Inc,"Kids Bumps n Bruises Stick by Hyland's 4Kids, Natural Relief of Bruising, Pain and Swelling for Children, 0.8 Ounce",4 Kids,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
178259,B015PPLPT4,Hyland's Inc,"Hyland's Cell Salts #2 Calcarea Phosphorica, Tablets, Natural Homeopathic Teething and Sore Throat Relief",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
178267,B015PPP42S,Hyland's Inc,"Hyland's Cell Salts #12 Silicea  Tablets, Natural Homeopathic Acne, Pimples, Blackheads and Hair and Nails Relief",Hyland's,Single Remedies / Cell Salts,Acne,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
178397,B0166NLF7Q,Hyland's Inc,"Hyland's Chamomile 30x Tablets, 250 Count",Hyland's,Single Remedies / Cell Salts,Stress,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
178398,B0166NOOJC,Hyland's Inc,"Hyland's Baby Gas Drops, Natural Grape Flavor, 1 Fluid Ounce",Baby,Digestion,Gas,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
178401,B0166NSJHK,Hyland's Inc,"Childrens Allergy Medicine by Hyland's 4 Kids Complete Allergy Relief Syrup, Safe and Natural Indoor & Outdoor Allergy Relief, 4 Fluid Ounce",4 Kids,Allergies,Allergies,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
178402,B0166NUMNY,Hyland's Inc,"Hyland's Baby Cough Syrup, 4 Fluid Ounce",Baby,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
179060,B018E9LP9S,Hyland's Inc,"Hyland's Baby Teething Tablets, 67 Doses of Natural Baby and Irritability Relief, 135 Count",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
179126,B018S68QZ8,Hyland's Inc,"Arnica Montana 30x Tablets by Hyland's, Natural Relief of Bruises, Swelling and Muscle Soreness, 50 Count",Hyland's,Single Remedies / Cell Salts,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179128,B018S68VQM,Hyland's Inc,"Baby Cold Medicine Nighttime Tablets, Infant Cold and Cough Medicine, Decongestant, Hyland's Tiny Cold, Natural Relief of Common Cold Symptoms, 125 Quick-Dissolving Tablets",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179130,B018S68VXU,Hyland's Inc,"Cold Medicine for Kids Ages 2+ by Hylands, Cold and Cough 4 Kids Grape, Nighttime, for Cough, Decongestant, Allergy and Common Cold Symptom Relief, 4 Fl Oz Each",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179131,B018S68VYE,Hyland's Inc,"Cold Medicine for Kids Ages 2+ by Hylands, Cold and Cough 4 Kids Grape, Daytime, for Cough, Decongestant, Allergy and Common Cold Symptom Relief, 4 Fl Oz Each",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179132,B018S68W70,Hyland's Inc,"Kids Cold and Flu Relief Tablets by Hyland's 4Kids, Complete Cold 'n Flu, Natural Homeopathic Relief of Cold and Flu, 125 Count",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
179133,B018S68WNE,Hyland's Inc,"Cold Medicine for Kids Ages 2+ by Hyland's, Nighttime Cold 'n Mucus Relief Liquid, Natural Relief of Mucus & Congestion, Runny Nose, Cough, 4 Ounces",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179134,B018S68WUM,Hyland's Inc,"Baby Cold Medicine, Nighttime Infant Cold and Cough Medicine, Decongestant, Hyland's Baby Mucus and Cold Relief, 4 Fluid Ounce (Packaging May Vary)",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179135,B018S68ZZ4,Hyland's Inc,"Jet Lag Homeopathic Relief Remedy Tablets by Hyland's Good Morning, Quick Dissolving Natural Relief of Fatigue, Irritability and Mental Lethargy, 50 Count",Hyland's,Stress & Sleep,Fatigue,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179136,B018S690BW,Hyland's Inc,"Hyland's Calms Forte' Sleep Aid Caplets, Natural Relief of Nervous Tension and Occasional Sleeplessness, 32 Count",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179137,B018S690HG,Hyland's Inc,"Sleep Aid Tablets, Calms Forte by Hyland's, Natural Anxiety, Stress, and Insomnia Relief Supplement, 50 Count",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
179354,B019FH2MB8,Hyland's Inc,"Arnica Gel, Traumex by Hyland's, Natural Relief of Muscle Pain and Joint Pain, 1.76 oz",Hyland's,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
180727,B01BS6JUAK,Hyland's Inc,"Cold and Cough Medicine by Hyland's Defend, Nighttime, Syrup for Dry Cough, Decongestant, and Sore Throat Relief, Natural Cold Medicine for Adults, 4 Oz",Hyland's,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
180733,B01BUMUF9M,Hyland's Inc,Hyland's Defend Severe Cold + Flu Medicine,Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
180924,B01CIFPG8K,Hyland's Inc,"Hyland’s Baby Teething Tablets, Safe and Natural Relief of Teething Pain and Irritability in Infants and Babies",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
180925,B01CIG344W,Hyland's Inc,Hyland's Baby Natural Baby Teething Pain and Irritability Relief,Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
181006,B01CP69R14,Hyland's Inc,"Hyland's Baby Cold Relief Dissolving Tablets, Natural Runny Nose and Congestion Relief, 125 Count",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
181133,B01D30XAZ0,Hyland's Inc,"Hyland's Natural Diaper Rash Cream--Ointment for Baby, 2.5-Ounce",Baby,Skin Care,Calendula,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
181430,B01DZ0CN6A,Hyland's Inc,"Baby Cold Medicine, Infant Cold and Cough Medicine, Decongestant, Hyland's Baby Mucus and Cold Relief, 4 Fluid Ounce",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
182293,B01HPOWCO0,Hyland's Inc,"Kids Cold Medicine and Mucus Relief for Ages 2+, Hylands 4 Kids Cold 'n Mucus, Day and Night Value Pack, Syrup Cough Medicine for Kids, Nasal Decongestant and Allergy Relief, 4 Fl Oz Each",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
182316,B01HYHQ76M,Hyland's Inc,"Hyland's 4 Kids Day 'n Night Value Pack, Grape, 12 Fluid Ounce",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
182779,B01LTHZ7FU,Hyland's Inc,"Hyland's Allium Cepa 30X Tablets, Natural Homeopathic Runny Nose, Cold or Hay Fever Relief, 250 Count (Pack of 1)",Hyland's,Single Remedies / Cell Salts,Runny Nose,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
182795,B01LWYA9PM,Hyland's Inc,"Hyland's Homeopathic Baby Teething Tablets, Natural Baby Teething Pain and Irritability Relief, 250 Count",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
182848,B01LXXILF2,Hyland's Inc,"Arnica Montana 30x Tablets by Hyland's, Natural Relief of Bruises, Swelling and Muscle Soreness, Great for Plastic Surgery Recovery, 250 Count",Hyland's,Single Remedies / Cell Salts,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",Prime Pantry
182866,B01LYKXP2C,Hyland's Inc,"Hyland's Calms Nervous Tension and Sleeplessness Relief Tablets, 100 Count",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
182975,B01M1SJJ9N,Hyland's Inc,"Hyland's Restful Legs Tablets for Natural Itching, Crawling, Tingling and Leg Jerk Relief, 50 Count",Hyland's,Single Remedies / Cell Salts,Itching,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
184136,B01NB0P702,Hyland's Inc,"Infant and Baby Cold Medicine, Hyland's Baby Mucus + Cold Relief, Day & Night Value Pack, Decongestant and Cough Relief, 8 Fl Oz",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
184878,B06XKG6CB4,Hyland's Inc,"Hyland's Ruta Graveolens 30X Tablets, Natural Homeopathic Sprains & Tendonitis Relief, 250 Count",Hyland's,Single Remedies / Cell Salts,Sprains,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
185178,B06Y1JWFL6,Hyland's Inc,"Infant and Baby Cold Medicine, Hyland's Baby Tiny Cold Tablets, Day & Night Value Pack, Decongestant and Cough Relief, 250 Quick-Dissolving Tablets",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
185796,B072KWRS82,Hyland's Inc,"Cough Medicine, Hyland's Phosphorus 30X Tablets, Homeopathic Cough Suppressant Medicine for Adults, 250 Count",Hyland's,"Cough, Cold & Flu",Cough,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
186255,B0744FWVR4,Hyland's Inc,"Hyland's 4 Kids Canker Sore Swish Pods, 12 Count",4 Kids,Oral Pain Relief,Canker Sores,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
186256,B0744FWXXF,Hyland's Inc,"Hyland's Canker Sore Rinse Packs, 12 Count",Hyland's,Oral Pain Relief,Canker Sores,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
186257,B0744J8B8G,Hyland's Inc,"Canker Sore Relief Treatment by Hyland's, Quick Dissolving, Fast Natural Pain Relief of Mouth Ulcers and Oral Irritation, Healing Dots Tablets, 50 Count",Hyland's,Oral Pain Relief,Canker Sores,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
186258,B0744JC7TQ,Hyland's Inc,"Canker Sore Treatment for Kids by Hyland's 4Kids, Natural Pain Relief of Mouth Ulcer, Braces, and Oral Irritation, 50 Count",4 Kids,Oral Pain Relief,Canker Sores,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
186259,B0744JYWGQ,Hyland's Inc,"Kids Nighttime Oral Pain Relief Tablets by Hyland's 4Kids, Natural Relief of Toothache, Swelling Gums, and Oral Discomfort, 125 Count",4 Kids,Oral Pain Relief,Oral Pain,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
186260,B0744K464S,Hyland's Inc,"Kids Oral Pain Relief Tablets by Hyland's 4Kids, Natural Relief of Toothache, Swelling Gums, and Oral Discomfort, 125 Count",4 Kids,Oral Pain Relief,Oral Pain,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
186992,B074NBQC3S,Hyland's Inc,"Hyland's Earache Drops, Natural Relief of Cold & Flu Earaches, Swimmers Ear and Allergies Relief for Adults and Children, 0.33 Ounce",Hyland's,Ear Treatments,Earache,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
186994,B074PTP1T5,Hyland's Inc,"Hyland's 4 Kids Cold 'n Mucus Relief Liquid, Natural Relief of Mucus & Congestion, Runny Nose, Cough, 4 Fluid Ounce",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
187802,B0767VD1JM,Hyland's Inc,"Jet Lag Homeopathic Relief Remedy Tablets by Hyland's Awaken, Quick Dissolving Natural Relief of Fatigue, Drowsiness, and Irritability, 50 Count",Hyland's,Stress & Sleep,Fatigue,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
187803,B0767VDHXD,Hyland's Inc,"Hyland's Baby Oral Pain Relief Tablets with Chamomilla, Soothing Natural Relief of Oral Discomfort, Irritability, and Swelling, 125 Count - Packaging May Vary",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
187804,B0767Y6X6N,Hyland's Inc,"Hyland's Baby Nighttime Oral Pain Relief Tablets with Chamomilla, Soothing Natural Relief of Oral Discomfort, Irritability, and Swelling 125 Count",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
187805,B0767YWZ74,Hyland's Inc,"Natural Sleep Aid Pills, Rest by Hyland's, Insomnia and Stress Relief Supplement, 50 Quick-Dissolving Tablets",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
187815,B0769FWFB2,Hyland's Inc,"Hyland's Calm Tablets, Anxiety and Stress Relief Supplement, Natural Relief of Anxiousness, Nervousness, and Irritability, 50 count",Hyland's,Stress & Sleep,Calming,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
